sl,date_time,temp ,humidity,light,dewpt 
1,05/12/19 15:00,25.623,68.998,2361.2,19.692
2,05/12/19 15:00,25.598,68.934,2369.1,19.654
3,05/12/19 15:01,25.598,68.124,2369.1,19.474
4,05/12/19 15:01,25.598,68.334,2369.1,19.521
5,05/12/19 15:02,25.574,68.779,2361.2,19.597
6,05/12/19 15:02,25.574,68.749,2361.2,19.59
7,05/12/19 15:03,25.55,69.404,2361.2,19.711
8,05/12/19 15:03,25.55,69.164,2361.2,19.659
9,05/12/19 15:04,25.525,68.771,2361.2,19.548
10,05/12/19 15:04,25.501,68.406,2361.2,19.444
11,05/12/19 15:05,25.501,68.766,2361.2,19.524
12,05/12/19 15:05,25.477,68.582,2361.2,19.46
13,05/12/19 15:06,25.477,68.612,2361.2,19.467
14,05/12/19 15:06,25.453,68.698,2361.2,19.462
15,05/12/19 15:07,25.453,68.937,2353.3,19.515
16,05/12/19 15:07,25.453,68.578,2353.3,19.436
17,05/12/19 15:08,25.428,68.603,2361.2,19.418
18,05/12/19 15:08,25.428,69.023,2361.2,19.511
19,05/12/19 15:09,25.404,68.958,2353.3,19.474
20,05/12/19 15:09,25.404,68.779,2353.3,19.434
21,05/12/19 15:10,25.404,68.869,2353.3,19.454
22,05/12/19 15:10,25.38,69.612,2353.3,19.594
23,05/12/19 15:11,25.38,68.864,2353.3,19.429
24,05/12/19 15:11,25.38,69.313,2353.3,19.528
25,05/12/19 15:12,25.355,69.219,2345.4,19.484
26,05/12/19 15:12,25.355,69.578,2345.4,19.563
27,05/12/19 15:13,25.331,69.334,2345.4,19.487
28,05/12/19 15:13,25.331,69.304,2345.4,19.48
29,05/12/19 15:14,25.307,69.419,2345.4,19.482
30,05/12/19 15:14,25.307,69.509,2353.3,19.502
31,05/12/19 15:15,25.307,69.15,2345.4,19.423
32,05/12/19 15:15,25.307,69.36,2345.4,19.469
33,05/12/19 15:16,25.283,69.206,2353.3,19.412
34,05/12/19 15:16,25.283,68.817,2345.4,19.326
35,05/12/19 15:17,25.283,69.266,2353.3,19.425
36,05/12/19 15:17,25.283,69.295,2345.4,19.432
37,05/12/19 15:18,25.258,69.381,2345.4,19.427
38,05/12/19 15:18,25.258,69.112,2345.4,19.368
39,05/12/19 15:19,25.258,68.962,2345.4,19.335
40,05/12/19 15:19,25.258,69.44,2345.4,19.44
41,05/12/19 15:20,25.258,69.022,2345.4,19.348
42,05/12/19 15:20,25.234,69.317,2345.4,19.39
43,05/12/19 15:21,25.234,69.317,2345.4,19.39
44,05/12/19 15:21,25.234,69.376,2345.4,19.403
45,05/12/19 15:22,25.234,69.287,2345.4,19.383
46,05/12/19 15:22,25.234,69.257,2345.4,19.377
47,05/12/19 15:23,25.21,69.222,2345.4,19.346
48,05/12/19 15:23,25.21,69.073,2345.4,19.313
49,05/12/19 15:24,25.21,69.043,2345.4,19.306
50,05/12/19 15:24,25.21,69.043,2345.4,19.306
51,05/12/19 15:25,25.21,69.282,2345.4,19.359
52,05/12/19 15:25,25.21,69.312,2345.4,19.365
53,05/12/19 15:26,25.21,69.252,2345.4,19.352
54,05/12/19 15:26,25.21,68.953,2345.4,19.286
55,05/12/19 15:27,25.21,69.043,2345.4,19.306
56,05/12/19 15:27,25.21,69.312,2345.4,19.365
57,05/12/19 15:28,25.21,69.222,2345.4,19.346
58,05/12/19 15:28,25.21,69.193,2345.4,19.339
59,05/12/19 15:29,25.21,69.043,2345.4,19.306
60,05/12/19 15:29,25.21,69.073,2345.4,19.313
61,05/12/19 15:30,25.21,69.013,2345.4,19.3
62,05/12/19 15:30,25.21,69.073,2345.4,19.313
63,05/12/19 15:31,25.21,68.953,2345.4,19.286
64,05/12/19 15:31,25.234,68.988,2345.4,19.317
65,05/12/19 15:32,25.21,69.163,2345.4,19.333
66,05/12/19 15:32,25.234,69.227,2345.4,19.37
67,05/12/19 15:33,25.234,68.928,2345.4,19.304
68,05/12/19 15:33,25.234,68.988,2345.4,19.317
69,05/12/19 15:34,25.234,69.077,2345.4,19.337
70,05/12/19 15:34,25.234,69.107,2345.4,19.344
71,05/12/19 15:35,25.234,68.748,2345.4,19.264
72,05/12/19 15:35,25.234,68.868,2345.4,19.291
73,05/12/19 15:36,25.234,68.778,2345.4,19.271
74,05/12/19 15:36,25.234,69.047,2345.4,19.33
75,05/12/19 15:37,25.234,69.077,2345.4,19.337
76,05/12/19 15:37,25.234,69.197,2345.4,19.363
77,05/12/19 15:38,25.234,69.018,2337.5,19.324
78,05/12/19 15:38,25.234,69.018,2337.5,19.324
79,05/12/19 15:39,25.234,68.928,2337.5,19.304
80,05/12/19 15:39,25.234,68.988,2337.5,19.317
81,05/12/19 15:40,25.234,68.898,2345.4,19.297
82,05/12/19 15:40,25.234,68.898,2345.4,19.297
83,05/12/19 15:41,25.234,69.018,2345.4,19.324
84,05/12/19 15:41,25.234,69.077,2345.4,19.337
85,05/12/19 15:42,25.234,69.047,2345.4,19.33
86,05/12/19 15:42,25.234,69.107,2345.4,19.344
87,05/12/19 15:43,25.234,68.808,2337.5,19.278
88,05/12/19 15:43,25.234,68.958,2337.5,19.311
89,05/12/19 15:44,25.234,69.018,2345.4,19.324
90,05/12/19 15:44,25.234,68.958,2337.5,19.311
91,05/12/19 15:45,25.234,68.868,2345.4,19.291
92,05/12/19 15:45,25.21,68.983,2345.4,19.293
93,05/12/19 15:46,25.21,68.744,2337.5,19.24
94,05/12/19 15:46,25.21,68.953,2337.5,19.286
95,05/12/19 15:47,25.21,68.834,2345.4,19.26
96,05/12/19 15:47,25.21,68.953,2345.4,19.286
97,05/12/19 15:48,25.21,68.714,2345.4,19.233
98,05/12/19 15:48,25.21,68.774,2345.4,19.247
99,05/12/19 15:49,25.21,68.744,2345.4,19.24
100,05/12/19 15:49,25.21,68.774,2345.4,19.247
101,05/12/19 15:50,25.21,68.894,2345.4,19.273
102,05/12/19 15:50,25.21,68.804,2337.5,19.253
103,05/12/19 15:51,25.21,68.894,2337.5,19.273
104,05/12/19 15:51,25.21,68.923,2345.4,19.28
105,05/12/19 15:52,25.21,68.894,2337.5,19.273
106,05/12/19 15:52,25.234,68.958,2345.4,19.311
107,05/12/19 15:53,25.234,68.718,2345.4,19.258
108,05/12/19 15:53,25.234,68.598,2345.4,19.231
109,05/12/19 15:54,25.234,68.748,2345.4,19.264
110,05/12/19 15:54,25.234,68.838,2353.3,19.284
111,05/12/19 15:55,25.234,68.868,2353.3,19.291
112,05/12/19 15:55,25.234,68.958,2345.4,19.311
113,05/12/19 15:56,25.258,68.842,2345.4,19.308
114,05/12/19 15:56,25.258,68.842,2345.4,19.308
115,05/12/19 15:57,25.258,68.783,2345.4,19.295
116,05/12/19 15:57,25.258,68.783,2345.4,19.295
117,05/12/19 15:58,25.258,68.663,2345.4,19.269
118,05/12/19 15:58,25.258,68.872,2353.3,19.315
119,05/12/19 15:59,25.258,68.872,2345.4,19.315
120,05/12/19 15:59,25.258,68.633,2345.4,19.262
121,05/12/19 16:00,25.258,68.872,2353.3,19.315
122,05/12/19 16:00,25.258,69.082,2353.3,19.361
123,05/12/19 16:01,25.258,68.783,2345.4,19.295
124,05/12/19 16:01,25.258,68.992,2345.4,19.341
125,05/12/19 16:02,25.258,68.872,2345.4,19.315
126,05/12/19 16:02,25.258,68.783,2345.4,19.295
127,05/12/19 16:03,25.258,68.753,2345.4,19.289
128,05/12/19 16:03,25.258,68.902,2345.4,19.322
129,05/12/19 16:04,25.283,68.817,2345.4,19.326
130,05/12/19 16:04,25.258,68.783,2345.4,19.295
131,05/12/19 16:05,25.258,68.633,2345.4,19.262
132,05/12/19 16:05,25.258,68.663,2345.4,19.269
133,05/12/19 16:06,25.258,68.842,2345.4,19.308
134,05/12/19 16:06,25.258,68.902,2345.4,19.322
135,05/12/19 16:07,25.283,68.877,2345.4,19.339
136,05/12/19 16:07,25.258,68.783,2345.4,19.295
137,05/12/19 16:08,25.258,68.603,2345.4,19.255
138,05/12/19 16:08,25.283,68.667,2345.4,19.293
139,05/12/19 16:09,25.283,68.667,2345.4,19.293
140,05/12/19 16:09,25.283,68.517,2345.4,19.26
141,05/12/19 16:10,25.283,68.637,2345.4,19.286
142,05/12/19 16:10,25.283,68.517,2353.3,19.26
143,05/12/19 16:11,25.283,68.577,2345.4,19.273
144,05/12/19 16:11,25.283,68.637,2345.4,19.286
145,05/12/19 16:12,25.283,68.697,2345.4,19.299
146,05/12/19 16:12,25.283,68.337,2345.4,19.219
147,05/12/19 16:13,25.307,68.522,2345.4,19.284
148,05/12/19 16:13,25.307,68.462,2353.3,19.27
149,05/12/19 16:14,25.307,68.612,2345.4,19.304
150,05/12/19 16:14,25.307,68.821,2353.3,19.35
151,05/12/19 16:15,25.307,68.701,2345.4,19.324
152,05/12/19 16:15,25.331,68.496,2345.4,19.301
153,05/12/19 16:16,25.331,68.496,2345.4,19.301
154,05/12/19 16:16,25.331,68.466,2345.4,19.295
155,05/12/19 16:17,25.331,68.616,2345.4,19.328
156,05/12/19 16:17,25.331,68.676,2345.4,19.341
157,05/12/19 16:18,25.331,68.496,2353.3,19.301
158,05/12/19 16:18,25.331,68.496,2345.4,19.301
159,05/12/19 16:19,25.331,68.406,2345.4,19.281
160,05/12/19 16:19,25.331,68.436,2353.3,19.288
161,05/12/19 16:20,25.331,68.616,2353.3,19.328
162,05/12/19 16:20,25.331,68.646,2353.3,19.335
163,05/12/19 16:21,25.355,68.62,2353.3,19.352
164,05/12/19 16:21,25.355,68.38,2353.3,19.299
165,05/12/19 16:22,25.355,68.71,2353.3,19.372
166,05/12/19 16:22,25.355,68.53,2353.3,19.332
167,05/12/19 16:23,25.355,68.68,2345.4,19.365
168,05/12/19 16:23,25.355,68.62,2345.4,19.352
169,05/12/19 16:24,25.355,68.71,2353.3,19.372
170,05/12/19 16:24,25.355,68.65,2345.4,19.359
171,05/12/19 16:25,25.355,68.53,2353.3,19.332
172,05/12/19 16:25,25.355,68.62,2345.4,19.352
173,05/12/19 16:26,25.355,68.59,2345.4,19.345
174,05/12/19 16:26,25.355,68.56,2345.4,19.339
175,05/12/19 16:27,25.355,68.44,2345.4,19.312
176,05/12/19 16:27,25.355,68.47,2345.4,19.319
177,05/12/19 16:28,25.355,68.5,2353.3,19.325
178,05/12/19 16:28,25.355,68.56,2345.4,19.339
179,05/12/19 16:29,25.355,68.41,2353.3,19.305
180,05/12/19 16:29,25.355,68.5,2353.3,19.325
181,05/12/19 16:30,25.355,68.32,2353.3,19.285
182,05/12/19 16:30,25.355,68.44,2353.3,19.312
183,05/12/19 16:31,25.355,68.56,2345.4,19.339
184,05/12/19 16:31,25.355,68.53,2353.3,19.332
185,05/12/19 16:32,25.355,68.44,2345.4,19.312
186,05/12/19 16:32,25.355,68.68,2353.3,19.365
187,05/12/19 16:33,25.355,68.5,2345.4,19.325
188,05/12/19 16:33,25.355,68.68,2345.4,19.365
189,05/12/19 16:34,25.355,68.47,2353.3,19.319
190,05/12/19 16:34,25.355,68.5,2353.3,19.325
191,05/12/19 16:35,25.355,68.5,2353.3,19.325
192,05/12/19 16:35,25.355,68.62,2353.3,19.352
193,05/12/19 16:36,25.355,68.53,2353.3,19.332
194,05/12/19 16:36,25.355,68.5,2353.3,19.325
195,05/12/19 16:37,25.355,68.53,2353.3,19.332
196,05/12/19 16:37,25.355,68.65,2353.3,19.359
197,05/12/19 16:38,25.355,68.59,2353.3,19.345
198,05/12/19 16:38,25.355,68.65,2353.3,19.359
199,05/12/19 16:39,25.355,68.62,2353.3,19.352
200,05/12/19 16:39,25.355,68.59,2353.3,19.345
201,05/12/19 16:40,25.355,68.47,2345.4,19.319
202,05/12/19 16:40,25.355,68.68,2353.3,19.365
203,05/12/19 16:41,25.355,68.65,2353.3,19.359
204,05/12/19 16:41,25.355,68.35,2345.4,19.292
205,05/12/19 16:42,25.355,68.59,2353.3,19.345
206,05/12/19 16:42,25.355,68.38,2353.3,19.299
207,05/12/19 16:43,25.355,68.56,2353.3,19.339
208,05/12/19 16:43,25.355,68.59,2353.3,19.345
209,05/12/19 16:44,25.355,68.53,2345.4,19.332
210,05/12/19 16:44,25.355,68.53,2345.4,19.332
211,05/12/19 16:45,25.355,68.5,2345.4,19.325
212,05/12/19 16:45,25.355,68.56,2345.4,19.339
213,05/12/19 16:46,25.355,68.62,2345.4,19.352
214,05/12/19 16:46,25.355,68.44,2345.4,19.312
215,05/12/19 16:47,25.355,68.47,2353.3,19.319
216,05/12/19 16:47,25.355,68.53,2345.4,19.332
217,05/12/19 16:48,25.355,68.53,2345.4,19.332
218,05/12/19 16:48,25.355,68.47,2345.4,19.319
219,05/12/19 16:49,25.355,68.41,2353.3,19.305
220,05/12/19 16:49,25.355,68.38,2353.3,19.299
221,05/12/19 16:50,25.355,68.38,2353.3,19.299
222,05/12/19 16:50,25.355,68.44,2353.3,19.312
223,05/12/19 16:51,25.355,68.32,2353.3,19.285
224,05/12/19 16:51,25.355,68.59,2353.3,19.345
225,05/12/19 16:52,25.355,68.59,2353.3,19.345
226,05/12/19 16:52,25.355,68.29,2345.4,19.279
227,05/12/19 16:53,25.355,68.59,2345.4,19.345
228,05/12/19 16:53,25.355,68.62,2353.3,19.352
229,05/12/19 16:54,25.355,68.65,2345.4,19.359
230,05/12/19 16:54,25.355,68.5,2345.4,19.325
231,05/12/19 16:55,25.355,68.5,2345.4,19.325
232,05/12/19 16:55,25.355,68.62,2345.4,19.352
233,05/12/19 16:56,25.355,68.44,2345.4,19.312
234,05/12/19 16:56,25.355,68.5,2345.4,19.325
235,05/12/19 16:57,25.355,68.41,2345.4,19.305
236,05/12/19 16:57,25.355,68.5,2345.4,19.325
237,05/12/19 16:58,25.331,68.556,2345.4,19.315
238,05/12/19 16:58,25.355,68.56,2345.4,19.339
239,05/12/19 16:59,25.331,68.646,2345.4,19.335
240,05/12/19 16:59,25.331,68.706,2345.4,19.348
241,05/12/19 17:00,25.331,68.556,2345.4,19.315
242,05/12/19 17:00,25.331,68.766,2345.4,19.361
243,05/12/19 17:01,25.331,68.706,2353.3,19.348
244,05/12/19 17:01,25.331,68.736,2345.4,19.354
245,05/12/19 17:02,25.331,68.706,2345.4,19.348
246,05/12/19 17:02,25.331,68.736,2345.4,19.354
247,05/12/19 17:03,25.331,68.796,2353.3,19.368
248,05/12/19 17:03,25.331,68.766,2345.4,19.361
249,05/12/19 17:04,25.331,68.616,2345.4,19.328
250,05/12/19 17:04,25.331,68.676,2345.4,19.341
251,05/12/19 17:05,25.331,68.646,2345.4,19.335
252,05/12/19 17:05,25.331,68.526,2345.4,19.308
253,05/12/19 17:06,25.331,68.616,2345.4,19.328
254,05/12/19 17:06,25.331,68.646,2353.3,19.335
255,05/12/19 17:07,25.331,68.766,2345.4,19.361
256,05/12/19 17:07,25.331,68.676,2353.3,19.341
257,05/12/19 17:08,25.331,68.766,2345.4,19.361
258,05/12/19 17:08,25.331,68.676,2345.4,19.341
259,05/12/19 17:09,25.331,68.796,2353.3,19.368
260,05/12/19 17:09,25.331,68.796,2345.4,19.368
261,05/12/19 17:10,25.331,68.736,2345.4,19.354
262,05/12/19 17:10,25.331,68.646,2345.4,19.335
263,05/12/19 17:11,25.331,68.736,2345.4,19.354
264,05/12/19 17:11,25.331,68.676,2345.4,19.341
265,05/12/19 17:12,25.331,68.736,2353.3,19.354
266,05/12/19 17:12,25.331,68.676,2353.3,19.341
267,05/12/19 17:13,25.331,68.646,2353.3,19.335
268,05/12/19 17:13,25.331,68.706,2353.3,19.348
269,05/12/19 17:14,25.331,68.676,2345.4,19.341
270,05/12/19 17:14,25.331,68.646,2353.3,19.335
271,05/12/19 17:15,25.331,68.766,2353.3,19.361
272,05/12/19 17:15,25.355,68.56,2345.4,19.339
273,05/12/19 17:16,25.331,68.706,2345.4,19.348
274,05/12/19 17:16,25.331,68.706,2345.4,19.348
275,05/12/19 17:17,25.331,68.676,2345.4,19.341
276,05/12/19 17:17,25.355,68.74,2345.4,19.379
277,05/12/19 17:18,25.355,68.83,2345.4,19.399
278,05/12/19 17:18,25.331,68.826,2353.3,19.374
279,05/12/19 17:19,25.355,68.62,2353.3,19.352
280,05/12/19 17:19,25.331,68.766,2345.4,19.361
281,05/12/19 17:20,25.331,68.796,2345.4,19.368
282,05/12/19 17:20,25.331,68.796,2345.4,19.368
283,05/12/19 17:21,25.331,68.796,2345.4,19.368
284,05/12/19 17:21,25.331,68.796,2345.4,19.368
285,05/12/19 17:22,25.331,68.796,2345.4,19.368
286,05/12/19 17:22,25.331,68.676,2345.4,19.341
287,05/12/19 17:23,25.331,68.586,2345.4,19.321
288,05/12/19 17:23,25.331,68.586,2345.4,19.321
289,05/12/19 17:24,25.331,68.586,2345.4,19.321
290,05/12/19 17:24,25.331,68.706,2337.5,19.348
291,05/12/19 17:25,25.331,68.826,2345.4,19.374
292,05/12/19 17:25,25.331,68.706,2345.4,19.348
293,05/12/19 17:26,25.331,68.766,2345.4,19.361
294,05/12/19 17:26,25.331,68.736,2345.4,19.354
295,05/12/19 17:27,25.331,68.676,2345.4,19.341
296,05/12/19 17:27,25.331,68.616,2345.4,19.328
297,05/12/19 17:28,25.331,68.796,2345.4,19.368
298,05/12/19 17:28,25.331,68.646,2345.4,19.335
299,05/12/19 17:29,25.331,68.766,2345.4,19.361
300,05/12/19 17:29,25.331,68.766,2345.4,19.361
301,05/12/19 17:30,25.331,68.766,2345.4,19.361
302,05/12/19 17:30,25.331,68.796,2345.4,19.368
303,05/12/19 17:31,25.307,68.851,2345.4,19.357
304,05/12/19 17:31,25.307,68.821,2345.4,19.35
305,05/12/19 17:32,25.331,68.676,2353.3,19.341
306,05/12/19 17:32,25.307,68.731,2345.4,19.33
307,05/12/19 17:33,25.331,68.766,2345.4,19.361
308,05/12/19 17:33,25.331,68.676,2345.4,19.341
309,05/12/19 17:34,25.331,68.646,2345.4,19.335
310,05/12/19 17:34,25.307,68.701,2345.4,19.324
311,05/12/19 17:35,25.331,68.736,2345.4,19.354
312,05/12/19 17:35,25.331,68.766,2345.4,19.361
313,05/12/19 17:36,25.331,68.736,2345.4,19.354
314,05/12/19 17:36,25.331,68.736,2345.4,19.354
315,05/12/19 17:37,25.331,68.796,2345.4,19.368
316,05/12/19 17:37,25.331,68.766,2353.3,19.361
317,05/12/19 17:38,25.331,68.796,2345.4,19.368
318,05/12/19 17:38,25.331,68.796,2345.4,19.368
319,05/12/19 17:39,25.331,68.826,2345.4,19.374
320,05/12/19 17:39,25.331,68.766,2345.4,19.361
321,05/12/19 17:40,25.331,68.796,2345.4,19.368
322,05/12/19 17:40,25.331,68.885,2345.4,19.388
323,05/12/19 17:41,25.331,68.826,2345.4,19.374
324,05/12/19 17:41,25.331,68.766,2345.4,19.361
325,05/12/19 17:42,25.331,68.856,2345.4,19.381
326,05/12/19 17:42,25.331,68.766,2345.4,19.361
327,05/12/19 17:43,25.331,68.796,2345.4,19.368
328,05/12/19 17:43,25.331,68.676,2345.4,19.341
329,05/12/19 17:44,25.331,68.945,2353.3,19.401
330,05/12/19 17:44,25.331,68.856,2345.4,19.381
331,05/12/19 17:45,25.331,68.856,2345.4,19.381
332,05/12/19 17:45,25.307,68.971,2345.4,19.383
333,05/12/19 17:46,25.331,68.856,2345.4,19.381
334,05/12/19 17:46,25.331,68.856,2345.4,19.381
335,05/12/19 17:47,25.331,68.826,2353.3,19.374
336,05/12/19 17:47,25.331,68.766,2345.4,19.361
337,05/12/19 17:48,25.331,68.885,2353.3,19.388
338,05/12/19 17:48,25.331,68.915,2353.3,19.394
339,05/12/19 17:49,25.331,68.945,2345.4,19.401
340,05/12/19 17:49,25.331,68.885,2345.4,19.388
341,05/12/19 17:50,25.331,68.915,2345.4,19.394
342,05/12/19 17:50,25.331,68.915,2345.4,19.394
343,05/12/19 17:51,25.331,68.975,2345.4,19.407
344,05/12/19 17:51,25.331,68.975,2353.3,19.407
345,05/12/19 17:52,25.331,68.915,2345.4,19.394
346,05/12/19 17:52,25.307,68.851,2345.4,19.357
347,05/12/19 17:53,25.307,68.911,2345.4,19.37
348,05/12/19 17:53,25.307,68.851,2345.4,19.357
349,05/12/19 17:54,25.307,68.851,2345.4,19.357
350,05/12/19 17:54,25.307,68.791,2345.4,19.344
351,05/12/19 17:55,25.307,68.731,2345.4,19.33
352,05/12/19 17:55,25.307,68.731,2345.4,19.33
353,05/12/19 17:56,25.307,68.851,2345.4,19.357
354,05/12/19 17:56,25.307,68.701,2345.4,19.324
355,05/12/19 17:57,25.307,68.911,2345.4,19.37
356,05/12/19 17:57,25.307,68.701,2345.4,19.324
357,05/12/19 17:58,25.307,68.911,2345.4,19.37
358,05/12/19 17:58,25.307,68.761,2345.4,19.337
359,05/12/19 17:59,25.307,68.851,2345.4,19.357
360,05/12/19 17:59,25.307,68.821,2345.4,19.35
361,05/12/19 18:00,25.307,68.881,2345.4,19.363
362,05/12/19 18:00,25.307,68.911,2345.4,19.37
363,05/12/19 18:01,25.307,68.941,2345.4,19.377
364,05/12/19 18:01,25.307,68.881,2345.4,19.363
365,05/12/19 18:02,25.307,68.971,2345.4,19.383
366,05/12/19 18:02,25.307,68.851,2353.3,19.357
367,05/12/19 18:03,25.307,68.881,2345.4,19.363
368,05/12/19 18:03,25.331,68.796,2345.4,19.368
369,05/12/19 18:04,25.331,68.915,2345.4,19.394
370,05/12/19 18:04,25.331,68.915,2345.4,19.394
371,05/12/19 18:05,25.331,68.915,2345.4,19.394
372,05/12/19 18:05,25.331,68.856,2345.4,19.381
373,05/12/19 18:06,25.331,68.856,2345.4,19.381
374,05/12/19 18:06,25.331,68.915,2345.4,19.394
375,05/12/19 18:07,25.331,68.826,2345.4,19.374
376,05/12/19 18:07,25.331,68.826,2345.4,19.374
377,05/12/19 18:08,25.331,69.005,2353.3,19.414
378,05/12/19 18:08,25.331,68.915,2345.4,19.394
379,05/12/19 18:09,25.331,68.945,2345.4,19.401
380,05/12/19 18:09,25.331,68.885,2345.4,19.388
381,05/12/19 18:10,25.331,68.945,2345.4,19.401
382,05/12/19 18:10,25.331,68.856,2345.4,19.381
383,05/12/19 18:11,25.331,68.856,2345.4,19.381
384,05/12/19 18:11,25.331,68.915,2345.4,19.394
385,05/12/19 18:12,25.331,68.856,2345.4,19.381
386,05/12/19 18:12,25.331,69.005,2345.4,19.414
387,05/12/19 18:13,25.331,68.975,2353.3,19.407
388,05/12/19 18:13,25.331,68.856,2337.5,19.381
389,05/12/19 18:14,25.331,68.826,2345.4,19.374
390,05/12/19 18:14,25.331,68.885,2345.4,19.388
391,05/12/19 18:15,25.307,68.911,2345.4,19.37
392,05/12/19 18:15,25.331,68.915,2345.4,19.394
393,05/12/19 18:16,25.331,69.035,2353.3,19.421
394,05/12/19 18:16,25.331,68.885,2345.4,19.388
395,05/12/19 18:17,25.331,69.035,2345.4,19.421
396,05/12/19 18:17,25.331,69.035,2345.4,19.421
397,05/12/19 18:18,25.331,68.975,2345.4,19.407
398,05/12/19 18:18,25.331,68.945,2345.4,19.401
399,05/12/19 18:19,25.331,68.975,2345.4,19.407
400,05/12/19 18:19,25.331,69.035,2345.4,19.421
401,05/12/19 18:20,25.331,69.005,2345.4,19.414
402,05/12/19 18:20,25.331,68.915,2337.5,19.394
403,05/12/19 18:21,25.331,69.005,2345.4,19.414
404,05/12/19 18:21,25.331,68.945,2345.4,19.401
405,05/12/19 18:22,25.331,68.885,2345.4,19.388
406,05/12/19 18:22,25.331,68.915,2337.5,19.394
407,05/12/19 18:23,25.331,68.945,2345.4,19.401
408,05/12/19 18:23,25.331,68.856,2345.4,19.381
409,05/12/19 18:24,25.331,68.885,2345.4,19.388
410,05/12/19 18:24,25.307,68.881,2345.4,19.363
411,05/12/19 18:25,25.331,68.885,2345.4,19.388
412,05/12/19 18:25,25.331,68.885,2337.5,19.388
413,05/12/19 18:26,25.331,68.945,2337.5,19.401
414,05/12/19 18:26,25.331,68.915,2345.4,19.394
415,05/12/19 18:27,25.331,68.885,2345.4,19.388
416,05/12/19 18:27,25.331,68.915,2337.5,19.394
417,05/12/19 18:28,25.331,68.885,2345.4,19.388
418,05/12/19 18:28,25.331,68.915,2337.5,19.394
419,05/12/19 18:29,25.331,68.945,2345.4,19.401
420,05/12/19 18:29,25.307,68.851,2337.5,19.357
421,05/12/19 18:30,25.331,68.975,2345.4,19.407
422,05/12/19 18:30,25.307,69.091,2345.4,19.41
423,05/12/19 18:31,25.307,69.001,2337.5,19.39
424,05/12/19 18:31,25.307,68.941,2337.5,19.377
425,05/12/19 18:32,25.307,69.031,2345.4,19.396
426,05/12/19 18:32,25.307,68.821,2337.5,19.35
427,05/12/19 18:33,25.331,68.975,2345.4,19.407
428,05/12/19 18:33,25.307,68.821,2345.4,19.35
429,05/12/19 18:34,25.331,68.885,2345.4,19.388
430,05/12/19 18:34,25.331,68.945,2345.4,19.401
431,05/12/19 18:35,25.331,68.975,2345.4,19.407
432,05/12/19 18:35,25.331,68.885,2345.4,19.388
433,05/12/19 18:36,25.331,68.885,2345.4,19.388
434,05/12/19 18:36,25.331,68.945,2337.5,19.401
435,05/12/19 18:37,25.331,68.885,2345.4,19.388
436,05/12/19 18:37,25.331,68.915,2345.4,19.394
437,05/12/19 18:38,25.331,69.005,2345.4,19.414
438,05/12/19 18:38,25.331,68.885,2337.5,19.388
439,05/12/19 18:39,25.331,69.035,2345.4,19.421
440,05/12/19 18:39,25.331,68.975,2345.4,19.407
441,05/12/19 18:40,25.331,69.005,2345.4,19.414
442,05/12/19 18:40,25.331,69.005,2337.5,19.414
443,05/12/19 18:41,25.331,69.005,2337.5,19.414
444,05/12/19 18:41,25.331,68.915,2337.5,19.394
445,05/12/19 18:42,25.331,68.975,2337.5,19.407
446,05/12/19 18:42,25.331,68.826,2345.4,19.374
447,05/12/19 18:43,25.331,68.975,2345.4,19.407
448,05/12/19 18:43,25.331,68.646,2345.4,19.335
449,05/12/19 18:44,25.331,68.915,2345.4,19.394
450,05/12/19 18:44,25.331,68.856,2345.4,19.381
451,05/12/19 18:45,25.331,68.796,2337.5,19.368
452,05/12/19 18:45,25.331,68.915,2337.5,19.394
453,05/12/19 18:46,25.331,69.035,2345.4,19.421
454,05/12/19 18:46,25.331,69.035,2337.5,19.421
455,05/12/19 18:47,25.331,69.005,2345.4,19.414
456,05/12/19 18:47,25.331,68.975,2337.5,19.407
457,05/12/19 18:48,25.331,68.856,2337.5,19.381
458,05/12/19 18:48,25.331,68.885,2337.5,19.388
459,05/12/19 18:49,25.331,68.975,2337.5,19.407
460,05/12/19 18:49,25.331,68.945,2345.4,19.401
461,05/12/19 18:50,25.331,69.035,2337.5,19.421
462,05/12/19 18:50,25.331,68.915,2337.5,19.394
463,05/12/19 18:51,25.331,68.975,2337.5,19.407
464,05/12/19 18:51,25.331,68.945,2337.5,19.401
465,05/12/19 18:52,25.331,68.975,2345.4,19.407
466,05/12/19 18:52,25.331,68.915,2337.5,19.394
467,05/12/19 18:53,25.331,69.035,2345.4,19.421
468,05/12/19 18:53,25.331,69.035,2345.4,19.421
469,05/12/19 18:54,25.331,69.095,2345.4,19.434
470,05/12/19 18:54,25.331,68.945,2337.5,19.401
471,05/12/19 18:55,25.331,69.095,2345.4,19.434
472,05/12/19 18:55,25.331,68.915,2337.5,19.394
473,05/12/19 18:56,25.331,69.035,2345.4,19.421
474,05/12/19 18:56,25.331,68.885,2337.5,19.388
475,05/12/19 18:57,25.331,68.975,2337.5,19.407
476,05/12/19 18:57,25.331,68.975,2337.5,19.407
477,05/12/19 18:58,25.331,68.975,2337.5,19.407
478,05/12/19 18:58,25.331,68.915,2337.5,19.394
479,05/12/19 18:59,25.331,68.945,2337.5,19.401
480,05/12/19 18:59,25.331,68.796,2337.5,19.368
481,05/12/19 19:00,25.331,68.945,2337.5,19.401
