ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
LOC105256839	cosine	24.0	2.0	0.0	7.537667499999999	0.9511440206064572	4.0	10.0	9.23235	6.06125	3.1711	1.52317591256	1.20817370903	0.4242424242424244	0.02742697317621316	1.8101802296300684
LOC105256840	cosine	24.0	20.0	10.0	51.574975	7.627361943918858	24.0	10.0	61.6135	37.0783	24.5352	1.66171318534	1.30340708488	0.575757575757576	0.004583576838638997	0.3025160713501738
LOC105256841	cosine	24.0	14.0	10.0	16.207475000000006	1.2807651515955873	16.0	10.0	18.4171	13.0917	5.3254	1.40677681279	1.05004433432	0.45454545454545475	0.019834630913749846	1.3090856403074898
LOC105256842	cosine	24.0	20.0	22.0	20.477795833333335	9.265941802205411	18.0	4.0	41.4269	8.99355	32.43335	4.60629006343	1.60093584292	0.5151515151515154	0.00986438530634296	0.6510494302186354
LOC105256843	cosine	24.0	12.0	14.0	13.33616	2.0191003182770952	12.0	24.0	17.0636	9.85152	7.21208	1.73207789255	1.28765758387	0.6363636363636367	0.001988079806063042	0.13121326720016077
LOC105256844	cosine	24.0	14.0	10.0	11.763105833333334	1.6239651252539178	22.0	10.0	13.996	7.23097	6.76503	1.93556327851	1.11458945549	0.45454545454545475	0.019834630913749846	1.3090856403074898
LOC105256845	cosine	24.0	10.0	22.0	8.189954166666665	0.6392444854990712	10.0	24.0	9.03205	6.75946	2.27259	1.33620880958	1.08683868211	0.4848484848484851	0.014106153084401886	0.9310061035705245
LOC105256846	cosine	24.0	14.0	12.0	4.156733333333334	0.36012393679892424	18.0	12.0	4.92235	3.39836	1.52399	1.44844866347	1.09161792399	0.3939393939393941	0.037302414641954044	2.461959366368967
LOC105256848	cosine	24.0	14.0	10.0	11.150713333333334	2.175774847697303	14.0	10.0	15.4374	7.33936	8.09804	2.10337141113	1.34561484498	0.575757575757576	0.004583576838638997	0.3025160713501738
LOC105256849	cosine	24.0	16.0	22.0	3.3701575	0.5508103516505628	16.0	22.0	4.45733	2.57537	1.88196	1.73075325099	1.18477309338	0.5454545454545456	0.0067819162397311575	0.4476064718222564
LOC105256850	cosine	24.0	2.0	0.0	8.069751666666669	0.9223649515948421	8.0	22.0	10.2783	6.94584	3.33246	1.47977782385	1.19230701687	0.45454545454545475	0.019834630913749846	1.3090856403074898
LOC105256851	cosine	24.0	10.0	20.0	47.49528333333334	2.5459423212350187	10.0	20.0	53.6788	43.3322	10.3466	1.23877393716	1.04557847296	0.5151515151515154	0.00986438530634296	0.6510494302186354
LOC105256852	cosine	24.0	4.0	0.0	41.52489166666667	7.197597424309765	8.0	10.0	49.7046	23.8235	25.8811	2.08636850169	1.21928334823	0.5454545454545456	0.0067819162397311575	0.4476064718222564
LOC105256853	cosine	24.0	10.0	14.0	22.528158333333334	3.1202573503527806	10.0	20.0	26.649	17.8028	8.8462	1.49689936414	1.27486758407	0.666666666666667	0.0012756406460599887	0.08419228263995926
LOC105256854	cosine	24.0	10.0	12.0	99.9533	10.071473074315724	10.0	12.0	120.35	87.7199	32.6301	1.37198058821	1.14145210086	0.45454545454545475	0.019834630913749846	1.3090856403074898
LOC105256855	cosine	24.0	10.0	12.0	12.432261666666667	2.4724499942696294	10.0	22.0	18.7771	9.69254	9.08456	1.93727340821	1.26280800703	0.3333333333333335	0.06570102610411901	4.336267722871855
LOC105256856	cosine	24.0	2.0	22.0	6.534618333333333	0.6590260544651394	2.0	10.0	7.36633	5.04084	2.32549	1.46132985772	1.11488902148	0.4242424242424244	0.02742697317621316	1.8101802296300684
LOC105256857	cosine	24.0	4.0	0.0	62.87007499999999	8.490568990761162	4.0	10.0	71.4137	40.0714	31.3423	1.782161342	1.1705801788	0.5151515151515154	0.00986438530634296	0.6510494302186354
LOC105256858	cosine	24.0	18.0	20.0	0.40217525	0.20419612370346513	8.0	10.0	0.910492	0.150313	0.760179	6.05730708588	1.66693943807	0.4242424242424244	0.02742697317621316	1.8101802296300684
